similarity,test_idx,train_idx,test_smiles,train_smiles
0.75,6031,8093,[H:17][C:7](=[O:8])[C:4]1([C:5]([C:1]([C:2]([N:3]1[H:13])([H:11])[H:12])([H:9])[H:10])([H:15])[O:6][H:16])[H:14],[H:21][C:9](=[O:10])[C:4]1([C:5]([C:6]([C:1]([C:2]([N:3]1[H:15])([H:13])[H:14])([H:11])[H:12])([H:18])[O:7][H:19])([H:17])[O:8][H:20])[H:16]
0.75,3681,31414,[H:13][c:1]1[c:2]([n:3][c:4]([n:5][c:6]1[C:7]2([C:8]([C:9]([N:10]([C:11]2([H:21])[H:22])[H:20])([H:18])[H:19])([H:16])[H:17])[H:15])[N:12]([H:23])[H:24])[H:14],[H:12][c:1]1[c:2]([n:3][c:4]([n:5][c:6]1[C:7]2([C:8]([N:9]([C:10]2([H:18])[H:19])[H:17])([H:15])[H:16])[H:14])[N:11]([H:20])[H:21])[H:13]
0.75,1739,10669,[H:11][c:1]1[c:2]([c:3]([c:4]([c:5]([c:6]1[F:7])[F:8])[Cl:9])[H:12])[N:10]([H:13])[H:14],[H:11][c:1]1[c:2]([c:3]([c:4]([c:5]([c:6]1[Cl:7])[F:8])[Cl:9])[H:12])[N:10]([H:13])[H:14]
0.75,5383,15992,[H:14][c:2]1[c:1]([c:6]([c:5]([c:4]2[c:3]1[O:12][C:11]([C:10]2([H:16])[H:17])([H:18])[H:19])[H:15])[S:7](=[O:8])[O-:9])[H:13],[H:14][c:2]1[c:1]([c:6]([c:5]([c:4]2[c:3]1[C:12]([C:11]([O:10]2)([H:16])[H:17])([H:18])[H:19])[H:15])[S:7](=[O:8])[O-:9])[H:13]
0.75,5378,18287,[C:1]([C:2]([C:3]([O:4][C:5]1=[C:6]([H:20])[C:7]([I:8])=[C:9]([H:21])[N:10]([H:22])[C:11]1=[O:12])([H:18])[H:19])([H:16])[H:17])([H:13])([H:14])[H:15],[C:1]([C:2]([O:3][C:4]1=[C:5]([H:17])[C:6]([I:7])=[C:8]([H:18])[N:9]([H:19])[C:10]1=[O:11])([H:15])[H:16])([H:12])([H:13])[H:14]
0.75,291,25530,[H:14][c:2]1[c:1]([c:6]([c:5]([c:4]2[c:3]1[C:10](=[N:9][O:8]2)[C:11]([H:16])([H:17])[N:12]([H:18])[H:19])[H:15])[F:7])[H:13],[H:14][c:2]1[c:1]([c:6]([c:5]([c:4]2[c:3]1[O:10][N:9]=[C:8]2[C:11]([H:16])([H:17])[N:12]([H:18])[H:19])[H:15])[F:7])[H:13]
0.75,2982,18027,[I:1][C:2]1=[C:6]2[C:5](=[C:4]([H:12])[S:3]1)[C:11]([H:20])([H:21])[C:10]([H:18])([H:19])[N:9]([H:17])[C:8]([H:15])([H:16])[C:7]2([H:13])[H:14],[I:1][C:2]1=[C:6]2[C:5](=[C:4]([H:11])[S:3]1)[C:10]([H:17])([H:18])[N:9]([H:16])[C:8]([H:14])([H:15])[C:7]2([H:12])[H:13]
0.75,4696,5778,[H:10][C:1]1([C:2]([C:3]([C:4]([O:5][C:6]1([H:16])[H:17])([H:15])[C:7]#[N:8])([H:14])[O:9][H:18])([H:12])[H:13])[H:11],[H:9][C:1]1([C:2]([O:3][C:4]([C:5]1([H:14])[O:6][H:15])([H:13])[C:7]#[N:8])([H:11])[H:12])[H:10]
0.75,475,3857,[H:17][c:5]1[c:4]([c:3]([c:8]([c:7]2[c:6]1[C:12](=[N:11][C:10]([C:9]2([H:19])[H:20])([H:21])[H:22])[H:23])[H:18])[O:2][C:1]([H:13])([H:14])[H:15])[H:16],[H:17][c:5]1[c:4]([c:3]([c:8]([c:7]2[c:6]1[C:12]([C:11]([N:10]=[C:9]2[H:19])([H:20])[H:21])([H:22])[H:23])[H:18])[O:2][C:1]([H:13])([H:14])[H:15])[H:16]
0.75,2240,65,[H:21][C:8]1=[C:9]([N:10]2[C:11](=[N:12][C:4](=[C:5]2[C:6](=[N:7]1)[H:20])[C:3]([H:18])([H:19])[C:2]([H:16])([H:17])[C:1]([H:13])([H:14])[H:15])[H:23])[H:22],[H:18][C:7]1=[C:8]([N:9]2[C:10](=[N:11][C:3](=[C:4]2[C:5](=[N:6]1)[H:17])[C:2]([H:15])([H:16])[C:1]([H:12])([H:13])[H:14])[H:20])[H:19]
0.75,4882,25082,[H:14][C:3]1([C:4]([O:5][C:6]([C:7]([C:2]1([C:1]([H:11])([H:12])[H:13])[C:8]([H:22])([H:23])[N+:9]([H:24])([H:25])[C:10]([H:26])([H:27])[H:28])([H:20])[H:21])([H:18])[H:19])([H:16])[H:17])[H:15],[H:13][C:3]1([C:4]([O:5][C:6]([C:2]1([C:1]([H:10])([H:11])[H:12])[C:7]([H:19])([H:20])[N+:8]([H:21])([H:22])[C:9]([H:23])([H:24])[H:25])([H:17])[H:18])([H:15])[H:16])[H:14]
0.75,4846,35070,[H:13][c:1]1[c:2]([c:3]([c:4]2[c:5]([c:6]1[H:15])[O:7][C:8]([C:9]([O:10]2)([H:18])[H:19])([H:16])[H:17])[C:11]([H:20])([H:21])[N+:12]([H:22])([H:23])[H:24])[H:14],[H:12][c:1]1[c:2]([c:3]([c:4]2[c:5]([c:6]1[H:14])[O:7][C:8]([O:9]2)([H:15])[H:16])[C:10]([H:17])([H:18])[N+:11]([H:19])([H:20])[H:21])[H:13]
0.75,4971,11005,[H:14][c:2]1[c:1]([c:6]([c:5]([c:4]2[c:3]1[N:10]([C:9](=[N:8]2)[C:11]#[N:12])[H:17])[H:15])[O:7][H:16])[H:13],[H:14][c:2]1[c:1]([c:6]([c:5]([c:4]2[c:3]1[N:10]=[C:9]([N:8]2[H:17])[C:11]#[N:12])[H:15])[O:7][H:16])[H:13]
0.75,2098,21683,[H:13][C:1]1([C:2]([C:3]([O:4][C:5]([C:6]1([H:20])[H:21])([H:19])[C:7]2([C:8]([C:9]([C:10]2([H:26])[H:27])([H:24])[H:25])([H:22])[H:23])[C:11]([H:28])([H:29])[N+:12]([H:30])([H:31])[H:32])([H:17])[H:18])([H:15])[H:16])[H:14],[H:11][C:1]1([C:2]([C:3]2([C:4]([C:5]1([H:16])[H:17])([C:6]([C:7]([O:8]2)([H:20])[H:21])([H:18])[H:19])[C:9]([H:22])([H:23])[N+:10]([H:24])([H:25])[H:26])[H:15])([H:13])[H:14])[H:12]
0.75,2650,28279,[H:8][C:1]1([C:2]([C:3]1([C:4]([H:12])([F:5])[F:6])[N:7]([H:13])[H:14])([H:10])[H:11])[H:9],[H:10][C:1]1([C:2]([C:3]([C:4]([C:5]1([H:16])[H:17])([C:6]([H:18])([F:7])[F:8])[N:9]([H:19])[H:20])([H:14])[H:15])([H:12])[H:13])[H:11]
0.75,5007,8353,[H:13][C:1]1=[N:5][S:4][C:3]2=[C:2]1[C:9]([N+:8]([C:7]([C:6]23[C:10]([N:11]([C:12]3([H:23])[H:24])[H:22])([H:20])[H:21])([H:14])[H:15])([H:16])[H:17])([H:18])[H:19],[H:13][C:1]1=[N:5][S:4][C:3]2=[C:2]1[C:9]([N+:8]([C:7]([C:6]23[C:10]([N+:11]([C:12]3([H:24])[H:25])([H:22])[H:23])([H:20])[H:21])([H:14])[H:15])([H:16])[H:17])([H:18])[H:19]
0.75,5672,24819,[H:12][C:1]1([C:2]([S:3](=[O:4])(=[O:5])[C:6]([C:7]([C:8]1([C:9]([H:20])([H:21])[N+:10]([H:22])([H:23])[H:24])[O:11][H:25])([H:18])[H:19])([H:16])[H:17])([H:14])[H:15])[H:13],[H:11][C:1]1([C:2]([S:3](=[O:4])(=[O:5])[C:6]([C:7]1([C:8]([H:17])([H:18])[N+:9]([H:19])([H:20])[H:21])[O:10][H:22])([H:15])[H:16])([H:13])[H:14])[H:12]
0.75,2043,37540,[H:8][C:1]1([C:2]([C:3]1([H:12])[C:4]([H:13])([H:14])[C:5]2([C:6]([C:7]2([H:18])[H:19])([H:16])[H:17])[H:15])([H:10])[H:11])[H:9],[H:9][C:1]1([C:2]([C:3]([C:4]1([H:14])[H:15])([H:13])[C:5]([H:16])([H:17])[C:6]2([C:7]([C:8]2([H:21])[H:22])([H:19])[H:20])[H:18])([H:11])[H:12])[H:10]
0.75,1579,36400,[H:8][C:1]1([C:2]([C:3]2([C:4]1([C:5]([C:6]([N:7]2[H:18])([H:16])[H:17])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])[H:9],[H:8][C:1]1([C:2]([C:3]1([H:12])[C:4]2([C:5]([C:6]([N:7]2[H:18])([H:16])[H:17])([H:14])[H:15])[H:13])([H:10])[H:11])[H:9]
0.75,2024,1007,[H:13][C:1]([H:14])([H:15])[C:2]([H:16])([H:17])[C:3]([H:18])([H:19])[N:4]1[C:5](=[N:6][N:7]([C:8]1=[S:9])[H:20])[C:10]([H:21])([C:11]([H:22])([H:23])[H:24])[N+:12]([H:25])([H:26])[H:27],[H:12][C:1]([H:13])([H:14])[C:2]([H:15])([H:16])[N:3]1[C:4](=[N:5][N:6]([C:7]1=[S:8])[H:17])[C:9]([H:18])([C:10]([H:19])([H:20])[H:21])[N+:11]([H:22])([H:23])[H:24]
0.75,999,6491,[H:15][C:5](=[C:4]1[C:7](=[O:8])[C:1]([C:2]([N+:3]1([H:13])[H:14])([H:11])[H:12])([H:9])[H:10])[O-:6],[H:14][C:6](=[C:5]1[C:3](=[O:4])[C:2]([C:1]([C:9]([N+:8]1([H:15])[H:16])([H:17])[H:18])([H:10])[H:11])([H:12])[H:13])[O-:7]
0.75,232,15972,[H:14][c:2]1[c:1]([c:6]([c:5]([c:4]2[c:3]1[N:10]=[C:9]([N:8]2[H:16])[C:11]([H:17])([H:18])[N+:12]([H:19])([H:20])[H:21])[H:15])[Cl:7])[H:13],[H:14][c:2]1[c:1]([c:6]([c:5]([c:4]2[c:3]1[N:10]([C:9](=[N:8]2)[C:11]([H:17])([H:18])[N+:12]([H:19])([H:20])[H:21])[H:16])[H:15])[Cl:7])[H:13]
0.7419354915618896,5538,17703,[H:15][C:9]1=[C:10]([C:11]([C:12]([C:4]2=[N:3][C:2](=[C:1]([C:7](=[O:8])[N:6]=[C:5]12)[H:13])[H:14])([H:19])[H:20])([H:17])[H:18])[H:16],[H:20][C:12]1=[C:11]([C:10]([C:9]([C:5]2=[N:6][C:7](=[O:8])[C:1](=[C:2]([N:3]=[C:4]12)[H:14])[H:13])([H:15])[H:16])([H:17])[H:18])[H:19]
0.7419354915618896,4724,28653,[H:12][C:1]1([C:2]([N+:3]([C:4]([C:5]([C:6]1([H:21])[F:7])([H:20])[C:8]([H:22])([H:23])[C:9](=[O:10])[O-:11])([H:18])[H:19])([H:16])[H:17])([H:14])[H:15])[H:13],[H:12][C:1]1([C:2]([N+:3]([C:4]([C:5]([C:6]1([H:21])[C:7]([H:22])([H:23])[C:8](=[O:9])[O-:10])([H:20])[F:11])([H:18])[H:19])([H:16])[H:17])([H:14])[H:15])[H:13]
0.7419354915618896,1092,40829,[H:20][C:8]1=[C:9]([C:10]2=[N+:11]([C:3](=[C:4]([N:5]2[C:6](=[C:7]1[H:19])[H:18])[H:17])[C:2]([H:16])([C:1]([H:13])([H:14])[H:15])[N:12]([H:23])[H:24])[H:22])[H:21],[H:23][C:9]1=[C:10]([C:11]2=[N+:12]([C:4](=[C:5]([N:6]2[C:7](=[C:8]1[H:22])[H:21])[H:20])[C:2]([H:16])([C:1]([H:13])([H:14])[H:15])[C:3]([H:17])([H:18])[H:19])[H:25])[H:24]
0.7419354915618896,3172,35297,[H:17][C:4]1=[C:3]([N:7]([N:6]=[C:5]1[S:8](=[O:9])(=[O:10])[N:11]([H:19])[H:20])[H:18])[C:2]([H:15])([H:16])[C:1]([H:12])([H:13])[H:14],[H:20][C:5]1=[C:4]([N:8]([N:7]=[C:6]1[S:9](=[O:10])(=[O:11])[N:12]([H:22])[H:23])[H:21])[C:3]([H:18])([H:19])[C:2]([H:16])([H:17])[C:1]([H:13])([H:14])[H:15]
0.7419354915618896,4635,3049,[H:11][C:1]1=[C:2]([S:3][C:4]2=[N:8][C:7](=[N:6][N:5]12)[C:9]([H:13])([H:14])[N+:10]([H:15])([H:16])[H:17])[H:12],[H:12][C:1]1=[C:2]([S:3][C:4]2=[N:8][C:7](=[N:6][N:5]12)[C:9]([H:14])([H:15])[C:10]([H:16])([H:17])[N+:11]([H:18])([H:19])[H:20])[H:13]
0.7419354915618896,624,24834,[H:18][c:7]1[c:6]([c:5]([c:4]([c:3]2[c:8]1[N:9]=[C:10]([N:2]2[C:1]([H:13])([H:14])[H:15])[N:11]([H:19])[H:20])[H:16])[F:12])[H:17],[H:16][c:4]1[c:5]([c:6]([c:7]([c:8]2[c:3]1[N:2]([C:10](=[N:9]2)[N:11]([H:19])[H:20])[C:1]([H:13])([H:14])[H:15])[H:18])[F:12])[H:17]
0.7419354915618896,2511,16166,[H:19][C:6]1=[C:5]([O:9][C:8](=[C:7]1[H:20])[C:10]([H:21])([H:22])[N+:11]([H:23])([H:24])[H:25])[C:4]2([C:3]([C:2]2([H:15])[C:1]([H:12])([H:13])[H:14])([H:16])[H:17])[H:18],[H:20][C:6]1=[C:5]([O:9][C:8](=[C:7]1[H:21])[C:10]([H:22])([H:23])[C:11]([H:24])([H:25])[N+:12]([H:26])([H:27])[H:28])[C:4]2([C:3]([C:2]2([H:16])[C:1]([H:13])([H:14])[H:15])([H:17])[H:18])[H:19]
0.7419354915618896,1497,18132,[H:13][C:1]([H:14])([H:15])[C:2]([H:16])([H:17])[C:3]([H:18])([H:19])[C:4]1=[C:5]([S:6][C:7](=[O:8])[N:9]1[H:20])[C:10](=[O:11])[O-:12],[H:12][C:1]([H:13])([H:14])[C:2]([H:15])([H:16])[C:3]1=[C:4]([S:5][C:6](=[O:7])[N:8]1[H:17])[C:9](=[O:10])[O-:11]
0.7419354915618896,970,2283,[H:13][C:1]1=[C:2]([O:3][C:4]2=[C:5]1[C:6]([N+:7]([C:8]([C:9]23[C:10]([N+:11]([C:12]3([H:25])[H:26])([H:23])[H:24])([H:21])[H:22])([H:19])[H:20])([H:17])[H:18])([H:15])[H:16])[H:14],[H:13][C:1]1=[C:2]([O:3][C:4]2=[C:5]1[C:6]([N+:7]([C:8]([C:9]23[C:10]([N:11]([C:12]3([H:24])[H:25])[H:23])([H:21])[H:22])([H:19])[H:20])([H:17])[H:18])([H:15])[H:16])[H:14]
0.7407407164573669,1404,22066,[H:19][C:5]1([C:6]([C:7]([N:8]([C:9](=[O:10])[C:3]([C:4]1([H:17])[H:18])([H:16])[N:2]([H:15])[C:1]([H:12])([H:13])[H:14])[C:11]([H:25])([H:26])[H:27])([H:23])[H:24])([H:21])[H:22])[H:20],[H:15][C:4]1([C:5]([N:6]([C:7](=[O:8])[C:3]1([H:14])[N:2]([H:13])[C:1]([H:10])([H:11])[H:12])[C:9]([H:19])([H:20])[H:21])([H:17])[H:18])[H:16]
0.7407407164573669,6075,22931,[H:18][C:5](=[O:6])[C:3]1([C:2]([C:1]([C:4]1([H:16])[H:17])([H:12])[H:13])([H:14])[H:15])[C:7]2([C:8]([N+:9]([C:10]2([H:23])[H:24])([H:21])[H:22])([H:19])[H:20])[O:11][H:25],[H:19][C:5](=[O:6])[C:3]1([C:2]([C:1]([C:4]1([H:17])[H:18])([H:13])[H:14])([H:15])[H:16])[C:7]2([C:8]([C:9]([N+:10]([C:11]2([H:26])[H:27])([H:24])[H:25])([H:22])[H:23])([H:20])[H:21])[O:12][H:28]
0.7407407164573669,151,18740,[H:13][C:1]1=[C:2]([S:3][C:4](=[N:5]1)[N:6]([H:14])[H:15])[C:7]2([C:8]([C:9]([N+:10]([C:11]([C:12]2([H:25])[H:26])([H:23])[H:24])([H:21])[H:22])([H:19])[H:20])([H:17])[H:18])[H:16],[H:10][C:1]1=[C:2]([S:3][C:4](=[N:5]1)[N:6]([H:11])[H:12])[C:7]2([C:8]([C:9]2([H:16])[H:17])([H:14])[H:15])[H:13]
0.7407407164573669,4743,36106,[H:23][C:12]1([C:7](=[N:8][N:9]([C:10]1=[O:11])[H:22])[C:6]2([C:1]([C:2]([O:3][C:4]([C:5]2([H:19])[H:20])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])[H:21])[H:24],[H:16][C:9]1([C:4](=[N:5][N:6]([C:7]1=[O:8])[H:15])[C:3]2([C:1]([C:2]2([H:12])[H:13])([H:10])[H:11])[H:14])[H:17]
0.7407407164573669,3313,9138,[H:28][C:11](=[O:12])[C:10]1([C:9]([N+:8]([C:7]([C:6]12[C:1]([C:2]([O:3][C:4]([C:5]2([H:19])[H:20])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])([H:21])[H:22])([H:23])[H:24])([H:25])[H:26])[H:27],[H:21][C:8](=[O:9])[C:7]1([C:6]([N+:5]([C:4]([C:3]12[C:1]([C:2]2([H:12])[H:13])([H:10])[H:11])([H:14])[H:15])([H:16])[H:17])([H:18])[H:19])[H:20]
0.7407407164573669,1913,21141,[H:17][C:4]1([C:3]([C:2]([C:7]([N+:6]([C:5]1([H:19])[H:20])([H:21])[C:8]([H:24])([H:25])[C:9]([H:26])([H:27])[N:10]([H:28])[H:29])([H:22])[H:23])([H:14])[C:1]([H:11])([H:12])[H:13])([H:15])[H:16])[H:18],[H:21][C:6]1([C:7]([C:8]([C:9]([N+:4]([C:5]1([H:19])[H:20])([H:18])[C:3]([H:16])([H:17])[C:2]([H:14])([H:15])[C:1]([H:11])([H:12])[H:13])([H:26])[H:27])([H:25])[C:10]([H:28])([H:29])[H:30])([H:23])[H:24])[H:22]
0.7407407164573669,6112,22656,[H:16][c:3]1[c:2]([c:7]([c:6]([c:5]([n:4]1)[Cl:12])[C:10]#[N:11])[C:8]#[N:9])[C:1]([H:13])([H:14])[H:15],[H:15][c:3]1[c:2]([c:7]([c:6]([c:5]([n:4]1)[Cl:11])[C:9]#[N:10])[C:8]([H:16])([H:17])[H:18])[C:1]([H:12])([H:13])[H:14]
0.739130437374115,3655,2759,[H:19][C:7]1([C:8]([C:6]1([H:18])[C:5]2([C:2]([C:3]([N+:4]2([H:15])[H:16])([H:13])[H:14])([C:1]([H:10])([H:11])[H:12])[C:9]([H:23])([H:24])[H:25])[H:17])([H:21])[H:22])[H:20],[H:22][C:7]1([C:8]([N+:9]([C:10]([C:11]([C:6]1([H:21])[C:5]2([C:2]([C:3]([N+:4]2([H:18])[H:19])([H:16])[H:17])([C:1]([H:13])([H:14])[H:15])[C:12]([H:32])([H:33])[H:34])[H:20])([H:30])[H:31])([H:28])[H:29])([H:26])[H:27])([H:24])[H:25])[H:23]
0.739130437374115,3461,32253,[H:13][C:3]1=[N:4][C:5]([C:6]([C:1]([C:2]1([H:11])[H:12])([H:9])[H:10])([H:15])[H:16])([H:14])[C:7](=[O:8])[H:17],[H:13][C:5]1=[N:4][C:3]([C:2]([C:1]1([H:8])[H:9])([H:10])[H:11])([H:12])[C:6](=[O:7])[H:14]
0.739130437374115,5018,16292,[H:13][C:6](=[O:7])[C:4]1=[N:3][C:2]([C:1]([N:5]1[H:12])([H:8])[H:9])([H:10])[H:11],[H:16][C:7](=[O:8])[C:4]1=[N:5][C:6]([C:1]([C:2]([N:3]1[H:13])([H:11])[H:12])([H:9])[H:10])([H:14])[H:15]
0.739130437374115,5009,25881,[H:26][C:8]1([C:7]([C:6]([N+:5]([C:10]([C:9]1([H:28])[C:11]([H:31])([H:32])[H:33])([H:29])[H:30])([H:22])[C:4]([H:20])([H:21])[C:3]([H:18])([H:19])[C:2]([H:16])([H:17])[C:1]([H:13])([H:14])[H:15])([H:23])[H:24])([H:25])[C:12]([H:34])([H:35])[H:36])[H:27],[H:23][C:7]1([C:6]([C:5]([N+:4]([C:9]([C:8]1([H:25])[C:10]([H:28])([H:29])[H:30])([H:26])[H:27])([H:19])[C:3]([H:17])([H:18])[C:2]([H:15])([H:16])[C:1]([H:12])([H:13])[H:14])([H:20])[H:21])([H:22])[C:11]([H:31])([H:32])[H:33])[H:24]
0.739130437374115,1015,30751,[H:14][C:6]1([C:7]([N:8]([C:2]([C:3](=[O:4])[N:5]1[H:13])([H:12])[C:1]([H:9])([H:10])[H:11])[H:18])([H:16])[H:17])[H:15],[H:17][C:7]1([C:6]([N:5]([C:3](=[O:4])[C:2]([N:9]([C:8]1([H:19])[H:20])[H:21])([H:13])[C:1]([H:10])([H:11])[H:12])[H:14])([H:15])[H:16])[H:18]
0.7368420958518982,5373,30965,[H:10][c:1]1[c:2]([n:3][c:4]([n:5][c:6]1[Cl:7])[N:8]([H:11])[H:12])[N:9]([H:13])[H:14],[H:10][c:1]1[c:2]([n:3][c:4]([n:5][c:6]1[Cl:7])[N:8]([H:11])[H:12])[Cl:9]
0.7368420958518982,2475,43252,[F:1][c:2]1[c:3]([H:11])[c:4]([I:5])[c:6]([F:7])[n:8][c:9]1[F:10],[F:1][c:2]1[n:3][c:4]([F:5])[c:6]([I:7])[c:8]([H:11])[c:9]1[I:10]
0.7368420958518982,5277,26133,[H:8][C:1]1([C:2]([N:3]([C:4]1([H:13])[C:5]([H:14])([F:6])[F:7])[H:12])([H:10])[H:11])[H:9],[H:9][C:1]1([C:2]([C:3]([N:4]([C:5]1([H:15])[H:16])[H:14])([H:13])[C:6]([H:17])([F:7])[F:8])([H:11])[H:12])[H:10]
0.7368420958518982,2045,33115,[H:12][C:1]([H:13])([H:14])[C:2]([H:15])([H:16])[C:3]([H:17])([P:4](=[O:5])([C:6]([H:18])([H:19])[H:20])[O-:7])[P:8](=[O:9])([O-:10])[O-:11],[H:12][C:1]([H:13])([H:14])[C:2]([H:15])([H:16])[C:3]([H:17])([P:4](=[O:5])([O-:6])[O-:7])[P:8](=[O:9])([O-:10])[O-:11]
0.7368420958518982,96,25821,[H:10][C:1]1=[C:2]([C:3](=[O:4])[C:5](=[C:6]([N:7]1[H:12])[H:11])[Br:8])[Br:9],[H:10][C:1]1=[C:2]([C:3](=[O:4])[C:5](=[C:6]([N:7]1[H:12])[H:11])[Br:8])[N:9]([H:13])[H:14]
0.7368420958518982,4300,22194,[H:10][C:1](=[C:2]([H:12])[C:3]1([C:4]([C:5]([C:6]([N:7]1[H:19])([H:18])[C:8](=[O:9])[H:20])([H:16])[H:17])([H:14])[H:15])[H:13])[H:11],[H:17][C:6](=[O:7])[C:5]1([C:1]([C:2]([C:3]([N:4]1[H:15])([H:14])[C:8](=[O:9])[H:18])([H:12])[H:13])([H:10])[H:11])[H:16]
0.7368420958518982,3484,23493,[H:16][C:3]1=[C:4]([C:5]([C:6]([C:7]([C:2]1([H:15])[C:1]([H:12])([H:13])[H:14])([H:20])[C:8]([H:21])([H:22])[H:23])([H:19])[C:9]([H:24])([H:25])[O:10][H:26])([H:18])[C:11]([H:27])([H:28])[H:29])[H:17],[H:17][C:3]1=[C:4]([C:5]([C:6]([C:7]([C:2]1([H:16])[C:1]([H:13])([H:14])[H:15])([H:21])[C:8]([H:22])([H:23])[O:9][H:24])([H:20])[C:10]([H:25])([H:26])[O:11][H:27])([H:19])[C:12]([H:28])([H:29])[H:30])[H:18]
0.7352941036224365,3296,27571,[H:13][C:1]1=[C:2]([C:3](=[N:4][C:5](=[O:6])[N:7]1[H:14])[N:8]([H:15])[H:16])[C:9]#[C:10][C:11]([H:17])([H:18])[N+:12]([H:19])([H:20])[H:21],[H:13][C:1]1=[C:2]([C:3](=[N:4][C:5](=[O:6])[N:7]1[H:14])[N:8]([H:15])[H:16])[C:9]#[C:10][C:11]([H:17])([H:18])[N:12]([H:19])[H:20]
0.7333333492279053,476,37033,[H:19][C:6]1=[C:7]([S:8][C:4](=[C:5]1[Br:11])[C:3]([H:17])([H:18])[C:2]([H:15])([H:16])[C:1]([H:12])([H:13])[H:14])[C:9](=[O:10])[H:20],[H:16][C:5]1=[C:6]([S:7][C:3](=[C:4]1[Br:10])[C:2]([H:14])([H:15])[C:1]([H:11])([H:12])[H:13])[C:8](=[O:9])[H:17]
0.7333333492279053,2335,38911,[H:13][c:1]1[c:2]([c:3]([c:4]([c:5]([c:6]1[H:16])[Cl:7])[H:15])[C:8]2([C:9]([C:10]([N+:11]([C:12]2([H:24])[H:25])([H:22])[H:23])([H:20])[H:21])([H:18])[H:19])[H:17])[H:14],[H:12][c:1]1[c:2]([c:3]([c:4]([c:5]([c:6]1[H:15])[Cl:7])[H:14])[C:8]2([C:9]([N+:10]([C:11]2([H:21])[H:22])([H:19])[H:20])([H:17])[H:18])[H:16])[H:13]
0.7333333492279053,4909,31618,[H:17][C:4]1([C:5]([N+:6]([C:7]([C:8](=[O:9])[N:3]1[C:2]([H:15])([H:16])[C:1]([H:12])([H:13])[H:14])([C:10]([H:23])([H:24])[H:25])[C:11]([H:26])([H:27])[H:28])([H:21])[H:22])([H:19])[H:20])[H:18],[H:20][C:5]1([C:6]([N+:7]([C:8]([C:9](=[O:10])[N:4]1[C:3]([H:18])([H:19])[C:2]([H:16])([H:17])[C:1]([H:13])([H:14])[H:15])([C:11]([H:26])([H:27])[H:28])[C:12]([H:29])([H:30])[H:31])([H:24])[H:25])([H:22])[H:23])[H:21]
0.7333333492279053,5608,40168,[O:1]=[C:2]1[C:3]([H:13])=[C:4]([I:5])[C:6](=[O:7])[C:8]2=[C:12]1[N:11]=[C:10]([H:15])[N:9]2[H:14],[O:1]=[C:2]1[C:3]([I:4])=[C:5]([H:13])[C:6](=[O:7])[C:8]2=[C:12]1[N:11]=[C:10]([H:15])[N:9]2[H:14]
0.7333333492279053,3666,33012,[H:8][C:1]1([C:2]([N+:3]([C:4]([C:5]([S:6][C:7]1([H:18])[H:19])([H:16])[H:17])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])[H:9],[H:7][C:1]1([C:2]([S:3][C:4]([C:5]([N+:6]1([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:9])[H:10])[H:8]
0.7333333492279053,735,4361,[H:10][C:3]1([C:4]([C:2]1([C:1]([H:7])([H:8])[H:9])[S:5][C:6]([H:14])([H:15])[H:16])([H:12])[H:13])[H:11],[H:13][C:4]1([C:3]([C:2]([C:5]1([H:15])[H:16])([C:1]([H:8])([H:9])[H:10])[S:6][C:7]([H:17])([H:18])[H:19])([H:11])[H:12])[H:14]
0.7333333492279053,696,328,[H:20][C:5]1([C:4]([N+:3]([C:9]([C:7](=[O:8])[N:6]1[H:22])([C:10]([H:23])([H:24])[H:25])[C:11]([H:26])([H:27])[H:28])([H:17])[C:2]([H:15])([H:16])[C:1]([H:12])([H:13])[H:14])([H:18])[H:19])[H:21],[H:23][C:6]1([C:5]([N+:4]([C:10]([C:8](=[O:9])[N:7]1[H:25])([C:11]([H:26])([H:27])[H:28])[C:12]([H:29])([H:30])[H:31])([H:20])[C:3]([H:18])([H:19])[C:2]([H:16])([H:17])[C:1]([H:13])([H:14])[H:15])([H:21])[H:22])[H:24]
0.7333333492279053,3329,35996,[H:14][C:5]1=[N:6][C:1]([C:2]([C:3](=[N+:4]1[H:13])[O:7][H:15])([H:12])[C:8]([H:16])([H:17])[N+:9]([H:18])([H:19])[H:20])([H:10])[H:11],[H:15][C:5]1=[N:6][C:1]([C:2]([C:3](=[N+:4]1[H:14])[O:7][H:16])([H:13])[C:8]([H:17])([H:18])[C:9]([H:19])([H:20])[N+:10]([H:21])([H:22])[H:23])([H:11])[H:12]
0.7333333492279053,2064,3854,[C:1]([C:2]([C:3]([H:17])([H:18])[H:19])([C:4]([c:5]1[c:6]([H:22])[c:7]([H:23])[c:8]([I:9])[c:10]([H:24])[c:11]1[F:12])([H:20])[H:21])[H:16])([H:13])([H:14])[H:15],[C:1]([C@@:2]([N:3]([H:17])[H:18])([C:4]([c:5]1[c:6]([H:21])[c:7]([H:22])[c:8]([I:9])[c:10]([H:23])[c:11]1[F:12])([H:19])[H:20])[H:16])([H:13])([H:14])[H:15]
